idOrganizacion,IdLaboratorioCalibracion,ClbFechaRegistro,ClbLugarEjecucion,ClbMagnitud,ClbInstrumento,ClbIntervaloMedicion,ClbIncertidumbreExpandida,ClbPrincipioMedicion,ClbMetodoMedicion,ClbPatronUtilizado,ClbVigenteApartirDe
408,LC-254,--,--,"Presión hidráulica","Indicadores digitales,módulos digitales de presión, Clase de exactitud ≥ 0,2 % FS",--,"<p>7,31 kPa 1,1 psi</p>",--,--,--,--
408,LC-255,--,--,"Presión neumática","Transmisores de presión con salida de corriente (4 a 20) mA, Clase de exactitud ≥ 0,2 % FS",--,"<p>0,23 kPa 0,03 psi</p>",--,--,--,--
408,LC-256,--,--,"Presión Hidráulica","Transmisores de presión con salida de corriente (4 a 20) mA, Clase de exactitud ≥ 0,2 % FS",--,"<p>0,69 kPa 0,1 psi</p>",--,--,--,--
408,LC-257,--,--,"Presión hidráulica","Transmisores de presión con salida de corriente (4 a 20) mA, Clase de exactitud ≥ 0,2 % FS",--,"<p>5,31 kPa 0,8 psi</p>",--,--,--,--
408,LC-258,--,--,"Presión hidráulica","Transmisores de presión con salida de corriente (4 a 20) mA, Clase de exactitud ≥ 0,2 % FS",--,"<p>12,34 kPa 1,8 psi</p>",--,--,--,--
408,LC-259,--,--,Temperatura,"Transmisores de temperatura salida 4mA a 20 mA exactitud ≥2°C",--,"<p>0,4 °C&nbsp;</p>",--,--,--,--
408,LC-260,--,--,Temperatura,"Termómetros analógicos y digitales exactitud ≥2°C,Exactitud sensor mufla = ± 0.5°C",--,"<p>0,6 °C</p>",--,--,--,--
408,LC-261,--,--,Temperatura,"Termómetros analógicos y digitales exactitud ≥2°C",--,"<p>0,2 °C&nbsp;</p>",--,--,--,--
408,LC-262,--,--,Temperatura,"Transmisores de temperatura salida 4mA a 20 mA exactitud ≥2°C",--,"<p>0,4 °C</p>",--,--,--,--
408,LC-263,--,--,Temperatura,"Transmisores de temperatura salida 4mA a 20 mA exactitud ≥2°C",--,"<p>0,2 °C&nbsp;</p>",--,--,--,--
408,LC-264,--,--,Temperatura,"Termómetros analógicos y digitales exactitud ≥2°C",--,"<p>0,6 °C&nbsp;</p>",--,--,--,--
408,LC-265,--,--,Temperatura,"Termómetros analógicos y digitales exactitud ≥2°C",--,"<p>0,2 °C&nbsp;</p>",--,--,--,--
408,LC-266,--,--,Temperatura,"Transmisores de temperatura salida 4mA a 20 mA exactitud ≥2°C",--,"<p>0,2 °C&nbsp;</p>",--,--,--,--
408,LC-267,--,--,"Presión neumática","Manómetros clase de exactitud ≥ 0,2 %",--,"<p>2,0 kPa 0,3 psi</p>",--,--,--,--
408,LC-268,--,--,"Presión Hidráulica","Manómetros clase de exactitud ≥ 0,2 %",--,"<p>9,9 kPa 1,4 psi</p>",--,--,--,--
408,LC-269,--,--,"Presión Hidráulica","Manómetros clase de exactitud ≥ 0,2 %",--,"<p>96,5 kPa 14 psi</p>",--,--,--,--
408,LC-270,--,--,"Presión Hidráulica","Manómetros clase de exactitud ≥ 0,2 %",--,"<p>199,9 kPa 29 psi</p>",--,--,--,--
408,LC-271,--,--,"Presión neumática","Indicadores digitales,módulos digitales de presión, Clase de exactitud ≥ 0,2 % FS",--,"<p>0,18 kPa 0,03 psi</p>",--,--,--,--
408,LC-272,--,--,"Presión Hidráulica","Indicadores digitales,módulos digitales de presión, Clase de exactitud ≥ 0,2 % FS",--,"<p>0,62 kPa 0,09 psi</p>",--,--,--,--
408,LC-273,--,--,"Presión Hidráulica","Indicadores digitales,módulos digitales de presión, Clase de exactitud ≥ 0,2 % FS",--,"<p>1,86 kPa 0,3 psi</p>",--,--,--,--
408,LC-274,--,--,"Presión Hidráulica","Indicadores digitales,módulos digitales de presión, Clase de exactitud ≥ 0,2 % FS",--,"<p>7,31 kPa 1,1 psi</p>",--,--,--,--
408,LC-275,--,--,"Presión neumática","Transmisores de presión con salida de corriente (4 a 20) mA, Clase de exactitud ≥ 0,2 % FS",--,"<p>0,23 kPa 0,03 psi</p>",--,--,--,--
408,LC-276,--,--,"Presión Hidráulica","Transmisores de presión con salida de corriente (4 a 20) mA, Clase de exactitud ≥ 0,2 % FS",--,"<p>0,69 kPa 0,1 psi</p>",--,--,--,--
408,LC-277,--,--,"Presión Hidráulica","Transmisores de presión con salida de corriente (4 a 20) mA, Clase de exactitud ≥ 0,2 % FS",--,"<p>5,31 kPa 0,8 psi</p>",--,--,--,--
408,LC-278,--,--,"Presión Hidráulica","Transmisores de presión con salida de corriente (4 a 20) mA, Clase de exactitud ≥ 0,2 % FS",--,"<p>12,34 kPa 1,8 psi</p>",--,--,--,--
37,LC-279,--,--,Caudal,"Flujómetro tipo coriolis 
DN 25-80",--,"<p>± 0,16 %</p>",--,--,--,--
37,LC-280,--,--,Caudal,"Flujómetro tipo electromagnético 
DN 50-80",--,"<p>± 0,20 %</p>",--,--,--,--
37,LC-281,--,--,Caudal,"Flujómetro tipo Vortex 
DN 25-80",--,"<p>± 0,40 %</p>",--,--,--,--
37,LC-282,--,--,Caudal,"Flujómetro tipo Ultrasónico 
DN 50-80",--,"<p>± 0,18 %</p>",--,--,--,--
39,LC-283,--,--,Masa,"Instrumentos de pesaje de funcionamiento no automático",--,"<p>± 0,039 mg</p><p>± 0,1 mg</p><p>± 0,82 mg</p><p>± 8,2 mg</p><p>± 82 mg</p><p>± 8,2 g</p><p>± 0,016 kg</p><p>± 0,041 kg</p><p>± 0,082 kg</p><p>± 0,41 kg</p><p>± 0,41 kg</p>",--,--,--,--
39,LC-284,--,--,"Presión neumática","Indicadores de Presión de Vacío y Manométrica, Analógico y Digital con exactitud ≥ 0,1 %",--,"<p class="ql-align-justify">± 0,074 kPa</p><p class="ql-align-justify">± 0,011 psi</p><p class="ql-align-justify"><br></p><p class="ql-align-justify">± 0,57 kPa</p><p class="ql-align-justify">± 0,082 psi</p><p class="ql-align-justify"><br></p><p class="ql-align-justify">± 0,90 kPa</p><p class="ql-align-justify">± 0,13 psi</p>",--,--,--,--
39,LC-285,--,--,"Presión hidráulica","Indicadores de Presión de Vacío y Manométrica, Analógico y Digital con exactitud ≥ 0,1 %",--,"<p>± 0,57 kPa</p><p>± 0,082 psi</p><p><br></p><p>± 0,90 kPa</p><p>± 0,13 psi</p><p><br></p><p>± 13 kPa</p><p>± 1,8 psi</p>",--,--,--,--
39,LC-286,--,--,Temperatura,"Termómetros Digitales, Termómetros Analógicos e Indicadores de Temperatura con sensor de contacto con división de escala ≥ 0,01 ºC",--,"<p class="ql-align-justify">± 0,043 °C</p><p class="ql-align-justify"><br></p><p class="ql-align-justify">± 0,041 °C</p><p class="ql-align-justify"><br></p><p class="ql-align-justify">± 0,072 °C</p><p class="ql-align-justify"><br></p><p class="ql-align-justify">± 0,073 °C</p>",--,--,--,--
39,LC-287,--,--,"Presión neumática","Indicadores de Presión de Vacío y Manométrica, Analógico y Digital con exactitud ≥ 0,1 %",--,"<p class="ql-align-justify">± 0,074 kPa</p><p>± 0,011 psi</p><p><br></p><p class="ql-align-justify">± 0,57 kPa</p><p>± 0,082 psi</p><p><br></p><p class="ql-align-justify">± 0,90 kPa</p><p>± 0,13 psi</p>",--,--,--,--
39,LC-288,--,--,"Presión hidráulica","Indicadores de Presión de Vacío y Manométrica, Analógico y Digital con exactitud ≥ 0,1 %",--,"<p>± 0,57 kPa</p><p>± 0,082 psi</p><p><br></p><p>± 0,90 kPa</p><p>± 0,13 psi</p><p><br></p><p>± 13 kPa</p><p>± 1,8 psi</p>",--,--,--,--
39,LC-289,--,--,Temperatura,"Termómetros Digitales, Termómetros Analógicos e Indicadores de Temperatura con sensor de contacto con división de escala ≥ 0,01 ºC",--,"<p>± 0,044 °C</p><p><br></p><p>± 0,040 °C</p><p><br></p><p>± 0,072 °C</p><p><br></p><p>± 0,075 °C</p>",--,--,--,--
273,LC-290,--,--,"Voltaje corriente alterna",Osciloscopios,--,"<p>± 0,18 mV</p><p>± 1,2 mV</p><p>± 0,0012 V</p><p>± 0,012 V</p><p>± 0,18 V</p>",--,--,--,--
273,LC-291,--,--,"Voltaje corriente continua","Multicalibradores, fuentes de alimentación digitales y analógicos",--,"<p>± 0,001 3mV</p><p>± 0,001 3 mV</p><p>± 0,000 008 4 V</p><p>± 0,000 008 4 V</p><p>± 0,000 090 V</p><p>± 0,000 090 V</p><p>± 0,001 2 V</p><p>± 0,001 2 V</p><p>± 0,013 V</p><p>± 0,013 V</p>",--,--,--,--
273,LC-292,--,--,"Voltaje corriente continua","Fuentes de alimentación digitales,Fuentes de alimentación analógicas",--,"<p>± 0,000 059 V</p><p>± 0,000 67 V</p><p>± 0,001 8V</p><p>± 0,009 5 V</p>",--,--,--,--
273,LC-293,--,--,"Voltaje corriente alterna","Fuentes de alimentación digitales,Fuentes de alimentación analógicas",--,"<p>± 0,006 2 V</p><p>± 0,005 7 V</p><p>± 0,006 1 V</p><p>± 0,065 V</p><p>± 0,068 V</p>",--,--,--,--
273,LC-294,--,--,"Intensidad corriente","Fuentes de alimentación analógicas,Fuentes de alimentación digitales",--,"<p>± 0,000 23 A</p><p>± 0,000 48 A</p><p>± 0,006 8 A</p><p>± 0,006 9A</p>",--,--,--,--
273,LC-295,--,--,"Intensidad corriente alterna","Fuentes de alimentación digitales,Fuentes de alimentación analógicas",--,"<p>± 0,005 3 A</p><p>± 0,005 2 A</p><p>± 0,025 A</p><p><br></p>",--,--,--,--
273,LC-296,--,--,"Voltaje corriente continua","Multímetros digitales y analógicos y medidores de Resistencia.
Calibración de pinzas amperimétricas digitales y analógicas.",--,"<p>± 0,006 7 mV</p><p>± 0,007 5 mV</p><p>± 0,000 060 V</p><p>± 0,000 059 V</p><p>± 0,000 59 V</p><p>± 0,000 59 V</p><p>± 0,006 0V</p><p>± 0,005 9 V</p><p>± 0,059 V</p><p>± 0,060 V</p>",--,--,--,--
273,LC-297,--,--,"Voltaje corriente alterna","Multímetros digitales y analógicos y medidores de Resistencia.
Calibración de pinzas amperimétricas digitales y analógicas.",--,"<p>± 0,063 mV</p><p>± 0,062 mV</p><p>± 0,001 2 V</p><p>± 0,001 2 V</p><p>± 0,004 4 V</p><p>± 0,003 5 V</p><p>± 0,052 V</p><p>± 0,053 V</p><p>± 0,49 V</p><p>± 0,61 V</p><p>± 0,68 V</p><p>± 0,67 V</p>",--,--,--,--
273,LC-298,--,--,Resistencia,"Multímetros digitales y analógicos y medidores de Resistencia.
Calibración de pinzas amperimétricas digitales y analógicas.",--,"<p>± 0,009 4 Ω</p><p>± 0,009 8 Ω</p><p>± 0,012 Ω</p><p>± 0,012 Ω</p><p>± 0,000 56 kΩ</p><p>± 0,000 56 kΩ</p><p>± 0,000 39 kΩ</p><p>± 0,009 39 kΩ</p><p>± 0,006 6 kΩ</p><p>± 0,006 6 kΩ</p><p>± 0,000 069 MΩ</p><p>± 0,000 069 MΩ</p><p>± 0,000 75 MΩ</p><p>± 0,000 75 MΩ</p><p><br></p>",--,--,--,--
273,LC-299,--,--,"Intensidad corriente continua","Multímetros digitales y analógicos y medidores de Resistencia.
Calibración de pinzas amperimétricas digitales y analógicas.",--,"<p>± 0,000 58 mA</p><p>± 0,000 58 mA</p><p>± 0,000 65 mA</p><p>± 0,000 65 mA</p><p>± 0,008 6 mA</p><p>± 0,000 29 A</p><p>± 0,000 29 A</p><p>± 0,007 9 A</p><p>± 0,007 9 A</p>",--,--,--,--
273,LC-300,--,--,"Intensidad corriente alterna","Multímetros digitales y analógicos y medidores de Resistencia.
Calibración de pinzas amperimétricas digitales y analógicas.",--,"<p>± 0,001 0 mA</p><p>± 0,001 0 mA</p><p>± 0,007 5 mA</p><p>± 0,007 5 mA</p><p>± 0,074 mA</p><p>± 0,076 mA</p><p>± 0,001 0 A</p><p>± 0,001 0 A</p><p>&nbsp;± 0,023 A</p><p>± 0,023 A</p>",--,--,--,--
273,LC-301,--,--,Frecuencia,"Multímetros digitales y analógicos y medidores de Resistencia.
Calibración de pinzas amperimétricas digitales y analógicas.",--,"<p>± 0,25 Hz</p><p>± 0,29 Hz</p><p>± 0,000 64 kHz</p><p>± 0,008 7 kHz</p><p>± 0,008 7 kHz</p><p>± 0,000 57 MHz</p>",--,--,--,--
273,LC-302,--,--,"Intensidad corriente continua","Calibración de pinzas amperimétricas digitales y analógicas",--,"<p>± 0,60 A</p><p>± 0,60 A</p><p>± 3,3 A</p><p>± 3,3 A</p><p>± 4,7 A</p><p>± 6,2 A</p><p>± 9,3 A</p><p>± 10.7 A</p>",--,--,--,--
273,LC-303,--,--,"Intensidad corriente alterna","Calibración de pinzas amperimétricas digitales y analógicas",--,"<p>± 0,70 A</p><p>± 0,70 A</p><p>± 0,70 A</p><p>± 0,70 A</p><p>± 4,2 A</p><p>± 4,2 A</p><p>± 5,3 A</p><p>± 5,3 A</p><p>± 6,7 A</p><p>± 6,7 A</p><p>± 4,2 A</p><p>± 4,2 A</p><p>± 5,3 A</p><p>± 5,3 A</p><p>± 9,5 A</p><p>± 9,5 A</p><p>± 10,6 A</p><p>± 10,6 A</p><p>± 11,8 A</p><p>± 11,8 A</p>",--,--,--,--
273,LC-304,--,--,"Década de
resistencia
HRRS-Q-9-1k-5kV","Medidores de resistencia digitales,Medidores de resistencia analógicos",--,"<p>± 0,039 GΩ</p><p>± 0,077 GΩ</p><p>± 1,2 GΩ</p><p>± 1,5 GΩ</p><p>± 1,9 GΩ</p><p>± 2,3 GΩ</p><p>± 2,7 GΩ</p><p><br></p>",--,--,--,--
273,LC-305,--,--,"Década de resistencia HARS-X-6-0,001","Medidores de resistencia analógicos,Medidores de resistencia digitales",--,"<p>± 0,000 61 Ω</p><p>± 0,000 61 Ω</p><p>± 0,000 65 Ω</p><p>± 0,000 68 Ω</p><p>± 0,000 61 Ω</p><p>± 0,000 62 Ω</p><p>± 0,000 65 Ω</p><p>± 0,000 65 Ω</p><p>± 0,000 73 Ω</p><p>± 0,000 62 Ω</p><p>± 0,000 61 Ω</p><p>± 0,000 61 Ω</p><p>± 0,000 61 Ω</p><p>± 0,000 61 Ω</p><p>± 0,000 62 Ω</p><p>± 0,000 64 Ω</p><p>± 0,000 65 Ω</p><p>± 0,000 61 Ω</p><p>± 0,000 73 Ω</p><p><br></p>",--,--,--,--
273,LC-306,--,--,"Presión neumática","Manómetros,
Vacuómetros,
Manovacuómetros,
Módulos de Presión,
Registradores de
Presión y
Calibradores de
Presión.",--,"<p>± 0,007 0 kPa</p><p>(± 0,001 0) psi</p><p><br></p>",--,--,--,--
273,LC-307,--,--,Temperatura,"Calibración deTermómetros de Columna de Líquido",--,"<p>± 0,030</p><p>± 0,10</p><p>± 0,13</p><p>± 0,17</p>",--,--,--,--
273,LC-308,--,--,Temperatura,"Calibración de Termómetros Bimetálicos",--,"<p>± 0,053</p><p>± 0,025</p><p>± 0,043</p><p>± 0,043</p><p>± 0,043</p><p>± 0,043</p><p>± 0,050</p><p>± 0,050</p>",--,--,--,--
273,LC-309,--,--,Temperatura,"Calibración de Termómetros Bimetálicos",--,"<p>± 0,32</p><p>± 0,31</p><p>± 0,32</p><p>± 0,48</p><p>± 0,48</p><p>± 0,48</p><p>± 0,73</p><p>± 0,73</p>",--,--,--,--
273,LC-310,--,--,Temperatura,"Calibración de Termómetros digitales con sensores RTD, termisores y termopares.",--,"<p>± 0,053</p><p>± 0,025</p><p>± 0,043</p><p>± 0,043</p><p>± 0,043</p><p>± 0,043</p><p>± 0,050</p><p>± 0,050</p><p>± 0,10</p><p><br></p>",--,--,--,--
273,LC-311,--,--,Temperatura,"Calibración de Termómetros de Radiación de Infrarrojo",--,"<p>± 1,2</p><p>± 1,2</p><p>± 1,2</p><p>± 1,3</p><p>± 1,3</p>",--,--,--,--
273,LC-312,--,--,"Década de
resistencia
HRRS-Q-9-1k-5kV","Medidores de resistencia digitales,Medidores de resistencia analógicos",--,"<p>± 0,000 82 MΩ</p><p>± 0,000 82 MΩ</p><p>± 0,000 82 MΩ</p><p>± 0,000 83 MΩ</p><p>± 0,000 83 MΩ</p><p>± 0,000 84 MΩ</p><p>± 0,000 85 MΩ</p><p>± 0,000 86 MΩ</p><p>± 0,000 87 MΩ</p><p>± 0,000 88 MΩ</p><p>± 0,005 9 MΩ</p><p>± 0,006 2 MΩ</p><p>± 0,006 9 MΩ</p><p>± 0,007 4 MΩ</p><p>± 0,008 3 MΩ</p><p>± 0,009 1 MΩ</p><p>± 0,010 MΩ</p><p>± 0,014 MΩ</p><p>± 0,012 MΩ</p><p>± 0,014 MΩ</p><p>± 0,060 GΩ</p><p>± 0,065 GΩ</p><p>± 0,074 GΩ</p><p>± 0,084 GΩ</p><p>± 0,096 GΩ</p><p>± 0,11 GΩ</p><p>± 0,12 GΩ</p><p>± 0,14 GΩ</p><p>± 0,15 GΩ</p><p>± 0,16 GΩ</p><p>± 0,000 90 GΩ</p><p>± 0,001 5 GΩ</p><p>± 0,002 1 GΩ</p><p>± 0,002 9 GΩ</p><p>± 0,003 4 GΩ</p><p>± 0,005 2 GΩ</p><p>± 0,005 3 GΩ</p><p>± 0,008 0 GΩ</p><p>± 0,0059 GΩ</p><p>± 0,0066 GΩ</p><p>± 0,037 GΩ</p><p>± 0,073 GΩ</p><p>± 0,11 GΩ</p><p>± 0,15 GΩ</p><p>± 0,19 GΩ</p><p>± 0,23GΩ</p><p>± 0,27GΩ</p><p>± 0,31 GΩ</p><p>± 0,34 GΩ&nbsp;</p><p>± 0,38 GΩ</p>",--,--,--,--
273,LC-314,--,--,Temperatura,"Calibración de
Termohigrómetros
(temperatura).",--,"<p>± 0,030</p><p>± 0,10</p><p><br></p>",--,--,--,--
273,LC-315,--,--,Temperatura,"Calibración de Registradores de temperatura (Data logger con sensor interno y externo) CA6.P6",--,"<p>± 0,053</p><p>± 0,025</p><p>± 0,043</p><p>± 0,043</p><p>± 0,043</p><p>± 0,043</p><p>± 0,050</p>",--,--,--,--
273,LC-316,--,--,"Intervalo de tiempo","Contadores de intervalos de Tiempo: (Cronómetro, Timers )",--,"<p>± 0,058 s</p><p>± 0,058 s</p><p>± 0,058 s</p><p>± 0,059 s</p><p>± 0,063 s</p><p>± 0,075 s</p><p>± 0,30 s</p>",--,--,--,--
273,LC-317,--,--,"Intervalo de tiempo","Contadores de intervalos de Tiempo: (Cronómetro, Timers )",--,"<p>± 0,0011 s</p><p>± 0,0023 s</p><p>± 0,0061 s</p><p>± 0,012 s</p><p>± 0,024s</p><p>± 0,048 s</p><p>± 0,29 s</p>",--,--,--,--
273,LC-318,--,--,"Intervalo de tiempo","Contadores de intervalos de Tiempo: (Horómetros)",--,"<p>± 0,59 s</p>",--,--,--,--
273,LC-319,--,--,"Voltaje corriente alterna","Multímetros digitales de alta exactitud de 6½ hasta 7 ½ dígitos de resolución.",--,"<p>± 0,003 0 mV</p><p>± 0,002 8 mV</p><p>± 0,004 8 mV</p><p>± 0,004 5 mV</p><p>± 0,016 mV</p><p>± 0,013 mV</p><p>± 0,000 095 V</p><p>± 0,000 095 V</p><p>± 0,001 0 V</p><p>± 0,000 70 V</p><p>± 0,011 V</p><p>± 0,082 V</p><p>± 0,052 V</p><p>± 0,056 V</p>",--,--,--,--
273,LC-320,--,--,Resistencia,"Multímetros digitales de alta exactitud de 6½ hasta 7 ½ dígitos de resolución.",--,"<p>± 0,000 042 Ω</p><p>± 0,000 10 Ω</p><p>± 0,000 22 Ω</p><p>± 0,000 42 Ω</p><p>± 0,000 73 Ω</p><p>± 0,001 4 Ω</p><p>± 0,000 009 3 kΩ</p><p>± 0,000 017 kΩ</p><p>± 0,000 072 kΩ</p><p>± 0,000 14 kΩ</p><p>± 0,001 0 kΩ</p><p>± 0,002 0 kΩ</p><p>± 0,000 024 MΩ</p><p>± 0,000 053 MΩ</p><p>± 0,000 027 MΩ</p><p>± 0,000 74 MΩ</p><p>± 0,007 8 MΩ</p>",--,--,--,--
273,LC-313,--,--,"Década de resistencia HARS-X-6-0,001","Medidores de resistencia analógicos,Medidores de resistencia digitales",--,"<p>± 0,000 70 Ω</p><p>± 0,000 68 Ω</p><p>± 0,000 88 Ω</p><p>± 0,000 80 Ω</p><p>± 0,000 84 Ω</p><p>± 0,000 93 Ω</p><p>± 0,000 77 Ω</p><p>± 0,000 97 Ω</p><p>± 0,000 81 Ω</p><p>± 0,000 77 Ω</p><p>± 0,000 59 Ω</p><p>± 0,000 61 Ω</p><p>± 0,000 59Ω</p><p>± 0,000 60 Ω</p><p>± 0,000 62 Ω</p><p>± 0,000 63 Ω</p><p>± 0,000 64 Ω</p><p>± 0,000 66 Ω</p><p>± 0,000 68 Ω</p><p>± 0,000 74 Ω</p><p>± 0,000 68 Ω</p><p>± 0,000 87 Ω</p><p>± 0,001 2 Ω</p><p>± 0,001 6 Ω</p><p>± 0,001 8 Ω</p><p>± 0,002 0 Ω</p><p>± 0,002 3 Ω</p><p>± 0,002 6Ω</p><p>± 0,002 9 Ω</p><p>± 0,003 2 Ω</p><p>± 0,003 5 Ω</p><p>± 0,006 7 Ω</p><p>± 0,010Ω</p><p>± 0,001 6 Ω</p><p>± 0,001 8 Ω</p><p>± 0,002 0 Ω</p><p>± 0,002 3 Ω</p><p>± 0,002 6Ω</p><p>± 0,002 9 Ω</p><p>± 0,003 2 Ω</p>",--,--,--,--
273,LC-321,--,--,"Intensidad corriente continua","Multímetros digitales de alta exactitud de 6½ hasta 7 ½ dígitos de resolución.",--,"<p>± 0,014 uA</p><p>± 0,014 uA</p><p>± 0,000 051 mA</p><p>± 0,000 049 mA</p><p>± 0,000 46 mA</p><p>± 0,000 50 mA</p><p>± 0,010 mA</p><p>± 0,009 mA</p><p>± 0,000 22 A</p><p>± 0,000 22 A</p><p>± 0,000 47 A</p><p>± 0,000 50 A</p>",--,--,--,--
273,LC-322,--,--,Frecuencia,"Multímetros digitales de alta exactitud de 6½ hasta 7 ½ dígitos de resolución.",--,"<p>± 0,004 5 Hz</p><p>± 0,019 Hz</p><p>± 0,038 Hz</p><p>± 0,001 9 kHz</p><p>± 0,026 kHz</p><p>± 0,094 kHz</p><p>± 0,000 19 MHz</p><p><br></p>",--,--,--,--
273,LC-323,--,--,"Voltaje corriente continua","Multicalibradores, fuentes de alimentación digitales y analógicos",--,"<p>± 0,001 3mV</p><p>± 0,001 3 mV</p><p>± 0,000 008 4 V</p><p>± 0,000 008 4 V</p><p>± 0,000 090 V</p><p>± 0,000 090 V</p><p>± 0,001 2 V</p><p>± 0,001 2 V</p><p>± 0,013 V</p><p>± 0,013 V</p>",--,--,--,--
273,LC-324,--,--,"Voltaje corriente continua","Multicalibradores, fuentes de alimentación digitales y analógicos",--,"<p>± 0,000 059 V</p><p>± 0,000 67 V</p><p>± 0,001 8V</p><p>± 0,009 5 V</p>",--,--,--,--
273,LC-325,--,--,"Voltaje corriente alterna","Multicalibradores, fuentes de alimentación digitales y analógicos",--,"<p>± 0,006 2 V</p><p>± 0,005 7 V</p><p>± 0,006 1 V</p><p>± 0,065 V</p><p>± 0,068 V</p>",--,--,--,--
273,LC-326,--,--,"Intensidad corriente","Fuentes de alimentación digitales,Fuentes de alimentación analógicas",--,"<p>± 0,000 23 A</p><p>± 0,000 48 A</p><p>± 0,006 8 A</p><p>± 0,006 9A</p>",--,--,--,--
273,LC-327,--,--,"Intensidad corriente alterna","Fuentes de alimentación digitales,Fuentes de alimentación analógicas",--,"<p>± 0,005 3 A</p><p>± 0,005 2 A</p><p>± 0,025 A</p>",--,--,--,--
273,LC-328,--,--,"Voltaje corriente continua","Multímetros digitales y analógicos y medidores de Resistencia.
Calibración de pinzas amperimétricas digitales y analógicas.",--,"<p>± 0,006 7 mV</p><p>± 0,007 5 mV</p><p>± 0,000 060 V</p><p>± 0,000 059 V</p><p>± 0,000 59 V</p><p>± 0,000 59 V</p><p>± 0,006 0V</p><p>± 0,005 9 V</p><p>± 0,059 V</p><p>± 0,060 V</p>",--,--,--,--
273,LC-329,--,--,"Voltaje corriente alterna","Multímetros digitales y analógicos y medidores de Resistencia.
Calibración de pinzas amperimétricas digitales y analógicas.",--,"<p>± 0,063 mV</p><p>± 0,062 mV</p><p>± 0,001 2 V</p><p>± 0,001 2 V</p><p>± 0,004 4 V</p><p>± 0,003 5 V</p><p>± 0,052 V</p><p>± 0,053 V</p><p>± 0,49 V</p><p>± 0,61 V</p><p>± 0,68 V</p><p>± 0,67 V</p>",--,--,--,--
273,LC-330,--,--,Resistencia,"Multímetros digitales y analógicos y medidores de Resistencia.
Calibración de pinzas amperimétricas digitales y analógicas.",--,"<p>± 0,009 4 Ω</p><p>± 0,009 8 Ω</p><p>± 0,012 Ω</p><p>± 0,012 Ω</p><p>± 0,000 56 kΩ</p><p>± 0,000 56 kΩ</p><p>± 0,000 39 kΩ</p><p>± 0,009 39 kΩ</p><p>± 0,006 6 kΩ</p><p>± 0,006 6 kΩ</p><p>± 0,000 069 MΩ</p><p>± 0,000 069 MΩ</p><p><br></p><p>± 0,000 75 MΩ</p><p>± 0,000 75 MΩ</p>",--,--,--,--
273,LC-331,--,--,"Intensidad corriente continua","Multímetros digitales y analógicos y medidores de Resistencia.
Calibración de pinzas amperimétricas digitales y analógicas.",--,"<p>± 0,000 58 mA</p><p>± 0,000 58 mA</p><p>± 0,000 65 mA</p><p>± 0,000 65 mA</p><p>± 0,008 6 mA</p><p>± 0,000 29 A</p><p>± 0,000 29 A</p><p>± 0,007 9 A</p><p>± 0,007 9 A</p>",--,--,--,--
273,LC-332,--,--,"Intensidad corriente alterna","Multímetros digitales y analógicos y medidores de Resistencia.
Calibración de pinzas amperimétricas digitales y analógicas.",--,"<p>± 0,001 0 mA</p><p>± 0,001 0 mA</p><p>± 0,007 5 mA</p><p>± 0,007 5 mA</p><p>± 0,074 mA</p><p>± 0,076 mA</p><p>± 0,001 0 A</p><p>± 0,001 0 A</p><p>± 0,023 A</p><p>± 0,023 A</p>",--,--,--,--
273,LC-333,--,--,Frecuencia,"Multímetros digitales y analógicos y medidores de Resistencia.
Calibración de pinzas amperimétricas digitales y analógicas.",--,"<p>± 0,25 Hz</p><p>± 0,29 Hz</p><p>± 0,000 64 kHz</p><p>± 0,008 7 kHz</p><p>± 0,008 7 kHz</p><p>± 0,000 57 MHz</p>",--,--,--,--
273,LC-334,--,--,"Voltaje corriente continua","Generadores de alto voltaje digitales,Generadores de alto voltaje analógicos",--,"<p>± 0,000 027 V</p><p>± 0,000 029 V</p><p>± 0,000 32 V</p><p>± 0,000 74 V</p>",--,--,--,--
273,LC-335,--,--,"Intensidad corriente continua","Calibración de pinzas amperimétricas digitales y analógicas",--,"<p>± 0,60 A</p><p>± 0,60 A</p><p>± 3,3 A</p><p>± 3,3 A</p><p>± 4,7 A</p><p>± 6,2 A</p><p>± 9,3 A</p><p>± 10.7 A</p>",--,--,--,--
273,LC-336,--,--,"Intensidad corriente alterna","Calibración de pinzas amperimétricas digitales y analógicas",--,"<p>± 0,70 A</p><p>± 0,70 A</p><p>± 0,70 A</p><p>± 0,70 A</p><p>± 4,2 A</p><p>± 4,2 A</p><p>± 5,3 A</p><p>± 5,3 A</p><p>± 6,7 A</p><p>± 6,7 A</p><p>± 4,2 A</p><p>± 4,2 A</p><p>± 5,3 A</p><p>± 5,3 A</p><p>± 9,5 A</p><p>± 9,5 A</p><p>± 10,6 A</p><p>± 10,6 A</p><p>± 11,8 A</p><p>± 11,8 A</p>",--,--,--,--
