OnaSiglas,IdOrganizacion,OrgFechaRegistro,OrgNombreComercial,OrgRazonSocial,OrgCodigoAcreditacion,OrgPais,OrgCiudad,OrgDireccion,OrgWeb,orgCorreo,orgTelefono,OrgEstadoAcreditado,OrgEsquemaAcreditado,OrgNormaAcreditada,OrgReconocimiento,OrgFechaEfectivaAcreditacion,OrgPeriodoVigencia,OrgFechaActualizacion,OrgUrlCertificado
SAE,214,--,"Gruentec Cía. Ltda.","GRUENTEC CÍA. LTDA.","SAE LEN 05-008",Ecuador,Quito,"Eloy Alfaro S7-157 y Belisario Quevedo, San Juan de Cumbayá",NULL,123calidad@gruentec.com,"+593 2-601-4371",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-11-20 05:27:46","https://sisac.acreditacion.gob.ec/storage/users/gruentec/accreditation_application/516/pdf_actives_scopes/2024_11_20_10_27_46_Alcances_OAE PLE 2E 05-013_20241120_102603.pdf"
SAE,220,--,"GRUQUIMAR (GQM)","Grupo Químico Marcos C. Ltda. Gruquimar","SAE LEN 05-001",Ecuador,Guayaquil,"Número: S/N Carretera: VIA A DAULE Kilómetro: ONCE Y MEDIO Edificio: PARQUE CALIFORNIA DOS Bloque: D Número de oficina: LOCAL D-41 Referencia: FRENTE A LA ESTACION DE LA METROVIA",NULL,123fxmarcos@grupoquimicomarcos.com,"+593 4-210-3390",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-11-20 05:06:50","https://sisac.acreditacion.gob.ec/storage/users/fxmarcosy/accreditation_application/1684/pdf_actives_scopes/2024_11_20_10_06_50_Alcances_OAE PLE 2E 04 001_20241120_100553.pdf"
SAE,408,--,"GSTINGENIERÍA S.A.","GSTINGENIERÍA S.A.",NULL,Ecuador,Quito,"Av. 12 de Octubre N26-97 y Abraham Lincoln Edificio Torre 1492",NULL,123fonsecap@gst.ec,"+593 2-394-4560",Acreditado,CALIBRACIÓN,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-03-15 05:38:46","https://sisac.acreditacion.gob.ec/storage/users/fonsecap@gst.ec/accreditation_application/1206/pdf_actives_scopes/2024_03_15_10_38_46_Alcances_E-SAE LCA 18.001_20240315_103839.pdf"
SAE,74,--,"HAVOC CIA. LTDA.","HAVOC LABORATORIO DE SERVICIOS ANALITICOS CIA. LTDA","SAE LEN 05-007",Ecuador,Quito,"N5H CHIMBORAZO OE11-31 Y TUNGURAHUA",NULL,123rcalidad@havoc-lab.com,"+593 2-202-4131",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-10-14 11:08:19","https://sisac.acreditacion.gob.ec/storage/users/havoc/accreditation_application/2079/pdf_actives_scopes/2024_10_14_16_08_19_Alcances_OAE PLE 2E 04 006_20241014_160803.pdf"
SAE,615,--,HSESERVICES,"HSESERVICES SEGURIDAD, SALUD Y AMBIENTE CÍA. LTDA.",NULL,Ecuador,Quito,"Hugo Moncayo E11-46 y Gregorio Munga",NULL,123aachig@hseservices.ec,"+593 2-224-1015",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-11-20 05:02:23","https://sisac.acreditacion.gob.ec/storage/users/joviedo/accreditation_application/1767/pdf_actives_scopes/2024_11_20_10_02_23_Alcances_E - SAE LEN 17 . 007_20241120_100221.pdf"
SAE,473,--,"ICEA ECUADOR","ICEA ECUADOR","SAE CP 11-002",Ecuador,Quito,"Prol. Av. Granda Centeno Urb. El Alcázar Pasaje 2 No. OE7-02",NULL,123jbrito@fecd.org.ec,"+593 99 931 5377",Acreditado,PRODUCTOS,"NTE INEN-ISO/IEC 17065",Nacional,--,--,"2024-07-11 06:23:37","https://sisac.acreditacion.gob.ec/storage/users/iceaecuador2022/accreditation_application/1481/pdf_actives_scopes/2024_07_11_11_23_37_Alcances_OAE PCP E 11-002_20240711_112331.pdf"
SAE,77,--,ICONTEC,"INSTITUTO COLOMBIANO DE NORMAS TECNICAS Y CERTIFICACION ICONTEC","SAE CSA 21-001",Colombia,Bogotá,"Av. Calle 26 No 69-76 Torre 4 Piso 9 y 10 del Edificio Elemento",NULL,123aolaya@icontec.org,60+1+5806419,Acreditado,"SISTEMAS DE GESTIÓN AMBIENTAL","ISO/IEC 17021-1, ISO/IEC 17021-2 ",Internacional,--,--,"2024-02-07 04:17:01","https://sisac.acreditacion.gob.ec/storage/users/sochoa/accreditation_application/195/pdf_actives_scopes/2024_02_07_09_17_01_Alcances_E-SAE CSA-21-001_20240207_091656.pdf"
SAE,1172,--,ICONTEC,"INSTITUTO COLOMBIANO DE NORMAS TÉCNICAS Y CERTIFICACIÓN","SAE CSDM 23-001",Colombia,"Bogotá D.C.","Avenida Calle 26 No. 69-76 / Torre 4 / Piso 9 y 10 Edificio Elemento",NULL,123cparrado@icontec.org,"+57 601 5806419",Acreditado,"SISTEMAS DE GESTION PARA LA CALIDAD DE DISPOSITIVOS MÉDICOS","NTE INEN-ISO/IEC 17021-1:2017",Internacional,--,--,"2024-05-02 04:15:07",https://sisac.acreditacion.gob.ec/storage/users/sochoa/accreditation_application/2242/pdf_actives_scopes/2024_05_02_09_15_07_Alcances_E-SAE-CSDM-23-001_20240502_091501.pdf
SAE,59,--,"ICONTEC INTERNATIONAL","ICONTEC INTERNATIONAL S.A.","SAE OI 14-002",Ecuador,Quito,"Av. 6 de Diciembre N 34-360 y Portugal",NULL,123fjalvarez@icontec.org,"+593 2-292-4223",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-10-18 06:30:16","https://sisac.acreditacion.gob.ec/storage/users/fjalvarez/accreditation_application/720/pdf_actives_scopes/2024_10_18_11_30_16_Alcances_OAE OI 13-001_20241018_113008.pdf"
SAE,90,--,"ILPM CIA. LTDA.","ILPM ENGINEERING CIA. LTDA.","SAE LEN 19-011",Ecuador,Quito,"Emilio Estrada N54-139 y Oruña -Sector la Kennedy",NULL,123ilpm@ilpm-ec.com,"+593 2-281-2094",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 14:55:41","https://sisac.acreditacion.gob.ec/storage/users/ilpmengineering/accreditation_application/448/pdf_actives_scopes/2024_02_07_19_55_41_Alcances_E-SAE-LEN 18. 002_20240207_195534.pdf"
SAE,44,--,"INCOPRO S.A.","SERVICIOS DE INSTRUMENTACIÓN Y CONTROL DE PROCESOS S.A. INCOPRO","SAE OI 16-002",Ecuador,Quito,"Av. República del Salvador  N36-213 y Av. Naciones Unidas Edificio: Suyana, Piso: 3 Oficina: 302",NULL,123fernando_donoso@incopro.ec,"+593 2-333-3638",Retirado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-09-27 06:12:03","https://sisac.acreditacion.gob.ec/storage/users/0801423369/accreditation_application/123/pdf_actives_scopes/2024_09_27_11_12_03_Alcances_SAE OI 15-002_20240927_111201.pdf"
SAE,9,--,"INDURAMA ECUADOR S.A.","INDURAMA ECUADOR S.A.","SAE LEN 15-007",Ecuador,Cuenca,"Barrio: EL ARENAL Calle: AV. DON BOSCO Numero: S/N Interseccion: AV. DE LAS AMÉRICAS Referencia ubicacion: A MEDIA CUADRA DE LA MEGATIENDA DEL SUR.",NULL,123squezada@indurama.com,"+593 7-288-2900",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 04:12:15",https://sisac.acreditacion.gob.ec/storage/users/induglob/accreditation_application/483/pdf_actives_scopes/2024_02_07_09_12_15_Alcances_EXP-OAE-14-027_20240207_091209.pdf
SAE,777,--,INEN,"SERVICIO ECUATORIANO DE NORMALIZACION","SAE CP 14-004",Ecuador,Quito,"Baquerizo Moreno E8-29 y Diego de Almagro",NULL,123bortiz@normalizacion.gob.ec,"+593 2-382-5960",Acreditado,PRODUCTOS,"NTE INEN-ISO/IEC 17065",Nacional,--,--,"2024-05-23 07:15:09","https://sisac.acreditacion.gob.ec/storage/users/certificainen/accreditation_application/1087/pdf_actives_scopes/2024_05_23_12_15_09_Alcances_OAE PCP E 14-001_20240523_121501.pdf"
SAE,769,--,INEN,"SERVICIO ECUATORIANO DE NORMALIZACION","SAE OI 13-016",Ecuador,Quito,"Baquerizo Moreno E8-29 y Av. 6 de Diciembre",NULL,123bortiz@normalizacion.gob.ec,"+593 2-382-5960",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-11-26 07:12:09","https://sisac.acreditacion.gob.ec/storage/users/ineninspeccion/accreditation_application/1745/pdf_actives_scopes/2024_11_26_12_12_09_Alcances_OAE OI 13-003_20241126_121204.pdf"
SAE,284,--,"INGEESTUDIOS S.A","LABORATORIO INGEESTUDIOS S.A","SAE LEN 16-003",Ecuador,Guayaquil,"cdla. Torres del salado Mz. 45, Solar 15- Vía a la costa, Km 11,5",NULL,123laboratorioingeestudios@gmail.com,"+593 99 841 6022",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-03-11 07:45:22","https://sisac.acreditacion.gob.ec/storage/users/0992794879001/accreditation_application/1963/pdf_actives_scopes/2024_03_11_12_45_22_Alcances_OAE LE 14-103_20240311_124516.pdf"
SAE,100,--,"INSEPET CIA. LTDA.","INSEPET INSPECTORES Y SUPERVISORES ECUATORIANOS DE PETROLEOS COMPAÑIA LIMITADA","SAE OI 13-003",Ecuador,Quito,"Av. Alonso de Torres S/N y Av. Edmundo Carvajal, Edificio Foresta Green Building Of. A1",NULL,123operaciones@insepet-ec.com,3514410,Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-02-07 04:13:18","https://sisac.acreditacion.gob.ec/storage/users/insepet/accreditation_application/849/pdf_actives_scopes/2024_02_07_09_13_18_Alcances_OAE OI 11-006_20240207_091308.pdf"
SAE,177,--,"INSERMAR SC","SAYBOLT ECUADOR SC","SAE OI 13-001",Ecuador,Quito,"Av. Amazonas N34-33 y Azuay, Edificio Torres del Parque 4to piso",NULL,123saybolt-ecuador@sayboltecuador.com,"+593 2-245-9817",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-06-04 08:28:04","https://sisac.acreditacion.gob.ec/storage/users/fgalarza1957/accreditation_application/1293/pdf_actives_scopes/2024_06_04_13_28_04_Alcances_OAE OI 12-006_20240604_132754.pdf"
SAE,725,--,INSMAC,"INSMAC S.A.S.","SAE OI 24-007",Ecuador,"Francisco de Orellana","Km 18 Nuevo Paraíso Vía El Coca – Lago Agrío",NULL,123info@insmac-ec.com,"+593 98 231 1976",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-08-27 09:06:08",https://sisac.acreditacion.gob.ec/storage/users/insmac/accreditation_application/2448/pdf_actives_scopes/2024_08_27_14_06_08_Alcances_E-SAE-OI-24-008_20240827_140602.pdf
SAE,118,--,INSPECAGRO,"INSPECCIONES PROFESIONALES INSPECAGRO S.A.","SAE OI 18-019",Ecuador,Quito,"Adiaén, sector Mastodontes, parroquia Carcelén, Quito. Calle: E6A No. N85-67, intersección Av. Jaime Roldós Aguilera. Edificio MC1, piso 1.",NULL,123inspecagro@gmail.com,"+593 99 865 4391",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-02-07 04:13:39","https://sisac.acreditacion.gob.ec/storage/users/inspecagro/accreditation_application/957/pdf_actives_scopes/2024_02_07_09_13_39_Alcances_SAE INS 17-010_20240207_091332.pdf"
SAE,419,--,"INSPECTORATE SERVICES PERU S.A.C.","INSPECTORATE SERVICES PERU S.A.C.","SAE LEN 22-006",Perú,CALLAO,"AV.ELMER FAUCETT 444 int PROV.CONST.DEL CALLAO CALLAO",NULL,123Arturo.Maguina@bureauveritas.com,"+51 613 8080",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Internacional,--,--,"2024-03-06 11:38:09","https://sisac.acreditacion.gob.ec/storage/users/arturomaguina/accreditation_application/1846/pdf_actives_scopes/2024_03_06_16_38_09_Alcances_E - SAE LEN 22.002_20240306_163804.pdf"
SAE,85,--,"INSPECTORES AGROINDUSTRIALES EC","INSPECTORES AGROINDUSTRIALES EC","SAE OI 22-001",Ecuador,"Santo Domingo","Ave.  Santa Rosa y Abrahán Calazacom",NULL,123gt@inspagroec.com,"+593 2-503-1256",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-02-07 04:15:40",https://sisac.acreditacion.gob.ec/storage/users/inspagroec/accreditation_application/140/pdf_actives_scopes/2024_02_07_09_15_40_Alcances_E-SAE-OI-21-009_20240207_091534.pdf
SAE,143,--,INSPECTSERV,"INSPECTSERV S.A.","SAE OI 09-001",Ecuador,Guayaquil,"Av. Lizardo Garcia 103 y Av. 9 de Octubre. Edificio el Brillantes, planta baja , Oficina 1.",NULL,123operaciones@inspectserv.com,"+593 4-604-8426",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-08-08 10:21:31","https://sisac.acreditacion.gob.ec/storage/users/inspectservsa/accreditation_application/2052/pdf_actives_scopes/2024_08_08_15_21_31_Alcances_OAE OI 2007-003_20240808_152124.pdf"
SAE,346,--,"Instituto Nacional de Investigación en Salud Publica INSPI Dr. Leopoldo Izquieta Pérez","Instituto Nacional de Investigación en Salud Publica INSPI Dr. Leopoldo Izquieta Pérez","SAE LCL 17-003",Ecuador,Guayaquil,"Julián Coronel 905 entre Esmeraldas y José Mascote",NULL,123sgarciat@inspi.gob.ec,"+593 4-228-8097",Retirado,CLÍNICOS,"ISO 15189:2012",Nacional,--,--,"2024-11-22 06:34:02","https://sisac.acreditacion.gob.ec/storage/users/inspi22/accreditation_application/650/pdf_actives_scopes/2024_11_22_11_34_02_Alcances_E-SAE LCL 17.001_20241122_113401.pdf"
SAE,45,--,"Instituto Nacional de Meteorología e Hidrología-Laboratorio Nacional de Calidad de Agua y Sedimentos","Instituto Nacional de Meteorología e Hidrología INAMHI","SAE LEN 15-005",Ecuador,Quito,"Calle: E3 BLASCO NUÑEZ DE VELA N36-15 INTERSECCIÓN N36A COREA",NULL,123lancas@inamhi.gob.ec,3971100,Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 04:18:26","https://sisac.acreditacion.gob.ec/storage/users/lcartagena/accreditation_application/412/pdf_actives_scopes/2024_02_07_09_18_26_Alcances_OAE LE 13-009_20240207_091818.pdf"
SAE,293,--,INTERAGUA,"INTERNATIONAL WATER SERVICES (GUAYAQUIL) INTERAGUA C. LTDA.","SAE LEN 23-005",Ecuador,Guayaquil,"CDLA. PRADERA TRES AV. PRINCIPAL Y RAUL MONTERO",NULL,123jaime.vasconez@veolia.com,"+593 4-380-2500",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 04:18:58",https://sisac.acreditacion.gob.ec/storage/users/intmed22/accreditation_application/686/pdf_actives_scopes/2024_02_07_09_18_58_Alcances_E-SAE-LEN-22-0023_20240207_091852.pdf
SAE,43,--,"INTERAGUA C. LTDA.","INTERNATIONAL WATER SERVICES (GUAYAQUIL) INTERAGUA C. LTDA.","SAE LEN 06-009",Ecuador,Guayaquil,"PARQUE EMPRESARIAL COLÓN, URDESA NORTE, AV. RODRIGO CHÁVEZ GONZÁLEZ FRENTE A BOSQUESS DEL SALADO; COLÓN CORP MEZZANINE; GUAYAQUIL ECUADOR",NULL,123nteran@interagua.com.ec,2119418/2119439/2119238/,Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-06-25 07:05:19","https://sisac.acreditacion.gob.ec/storage/users/jcardineau21/accreditation_application/436/pdf_actives_scopes/2024_06_25_12_05_19_Alcances_OAE PLE 2E 05-017_20240625_120506.pdf"
SAE,252,--,"INTERLAB S.A.","INTERNATIONAL LABORATORIES SERVICES INTERLAB S.A.","SAE LCL 17-001",Ecuador,Guayaquil,"Ciudadela Union y Progreso",NULL,123eespinoza@interlabsa.com,"+593 4-259-4010",Acreditado,CLÍNICOS,"ISO 15189:2012",Nacional,--,--,"2024-02-07 04:18:37","https://sisac.acreditacion.gob.ec/storage/users/interlabsa22/accreditation_application/387/pdf_actives_scopes/2024_02_07_09_18_37_Alcances_E - SAE LCl 16 . 001_20240207_091828.pdf"
SAE,10,--,"INTERTEK CALEB BRETT","CALEB BRETT ECUADOR S.A.","SAE LEN 08-006",Ecuador,"Lago Agrí­o","Vía a Quito km 2,5. Lago Agrio Sucumbíos",NULL,123rodrigo.lascano@intertek.com,"+593 4-501-7777",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 03:32:12","https://sisac.acreditacion.gob.ec/storage/users/Caleb Brett/accreditation_application/973/pdf_actives_scopes/2024_02_07_08_32_12_Alcances_OAE LE 07-006_20240207_083205.pdf"
SAE,421,--,"Intertek Caleb Brett","Caleb Brett Ecuador S.A.",NULL,Ecuador,Guayaquil,"Av. Joaquín Orrantia Gonzales y  Juan Tanca Marengo, Centro Comercial Mall del Sol, Torre B, Oficina 505",NULL,123rodrigo.lascano@intertek.com,"+593 4-501-7777",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-04-29 12:15:22","https://sisac.acreditacion.gob.ec/storage/users/calebbrettoi/accreditation_application/895/pdf_actives_scopes/2024_04_29_17_15_22_Alcances_OAE OI 11-003_20240429_171513.pdf"
SAE,182,--,"INTERTEK INTERNATIONAL LIMITED","INTERTEK INTERNATIONAL LIMITED",NULL,Ecuador,Guayaquil,"CC. COMERCIAL MALL DEL SOL AV. JUAN TANCA MARENGO Y AV. ORRANTIA TORRE B 5TO PISO OF 505",NULL,123jorge.alvarez@intertek.com,"+593 4-501-7777",Acreditado,PRODUCTOS,"NTE INEN-ISO/IEC 17065",Nacional,--,--,"2024-02-07 04:20:29","https://sisac.acreditacion.gob.ec/storage/users/intertek/accreditation_application/1313/pdf_actives_scopes/2024_02_07_09_20_29_Alcances_OAE PCP E-13-004_20240207_092020.pdf"
SAE,786,--,"INTERTEK INTERNATIONAL LIMITED","INTERTEK INTERNATIONAL LIMITED","SAE OI 12-004",Ecuador,Guayaquil,"CC. Mall del Sol Av. Joaquin Orrantia y Av. Juan Tanca Marengo Torre B, Piso 5, Oficina 505",NULL,123jorge.alvarez@intertek.com,"+593 4-501-7777",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-02-07 04:20:37","https://sisac.acreditacion.gob.ec/storage/users/intertekoi/accreditation_application/1547/pdf_actives_scopes/2024_02_07_09_20_37_Alcances_OAE OI 11-007_20240207_092031.pdf"
SAE,1101,--,"IPAC S.A","IPAC S.A",SAE-LEN-24-016,Ecuador,Guayaquil,"Guayas, Guayaquil, Pascuales. Número S/N Vía a Daule kilómetro 10.5 referencia pasando 500 mts del fuerte Huancavilca a la derecha por Laboratorios Indunidas.",NULL,123rjaramillo@ipac-acero.com,"+593 4-370-2120",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-11-18 06:46:14",https://sisac.acreditacion.gob.ec/storage/users/ipaclab/accreditation_application/2333/pdf_actives_scopes/2024_11_18_11_46_14_Alcances_E-SAE-LEN-24-0012_20241118_114612.pdf
SAE,553,--,"IPGMSERVICIOS AMBIENTALES","IPGMSERVICIOS AMBIENTALES CIA. LTDA.","SAE OI 23-004",Ecuador,Quito,"Tumbaco: Barrio Buena Esperanza, Calle Río Guayllabamba s/n y psje Velasco",NULL,123gerencia.ipgm@gmail.com,"+593 98 715 8746",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-11-25 04:06:09",https://sisac.acreditacion.gob.ec/storage/users/ipgm2009/accreditation_application/1579/pdf_actives_scopes/2024_11_25_09_06_09_Alcances_E-SAE-OI-23-006_20241125_090606.pdf
SAE,46,--,"IPSOMARY S.A.","IPSOMARY S.A.","SAE LEN 10-012",Ecuador,Guayaquil,"Cdla. 29 de junio Mz E Villa 4",NULL,123calidad@ipsomary.com,"+593 4-601-3531",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-11-25 05:37:46","https://sisac.acreditacion.gob.ec/storage/users/srodriguez2104/accreditation_application/2219/pdf_actives_scopes/2024_11_25_10_37_46_Alcances_OAE LE 10-004_20241125_103731.pdf"
SAE,395,--,"IQC Perú S.A.C.","IQC Perú S.A.C.","SAE SGA 24-001",Perú,Lima,"Cal. Ricardo Angulo Ramírez Nro. 745, Int. 406, Urb. San Isidro, Distrito de San Isidro, Provincia de Lima, Departamento de Lima - Perú.",NULL,123administrativo@iqcperu.net,"+51 923 980 697",Acreditado,"SISTEMAS DE GESTIÓN AMBIENTAL","ISO/IEC 17021-1, ISO/IEC 17021-2 ",Internacional,--,--,"2024-08-12 04:27:58",https://sisac.acreditacion.gob.ec/storage/users/iqcec2022/accreditation_application/1292/pdf_actives_scopes/2024_08_12_09_27_58_Alcances_E-SAE-CSA-22-001_20240812_092752.pdf
SAE,15,--,"ITA S.A","INSPECCIONES TÉCNICAS DEL AUSTRO INVEREH SA","SAE OI 20-002",Ecuador,Cuenca,"AV. FEDERICO GONZALEZ SUAREZ S/N Y GABRIEL GARCÍA MORENO PISO 2",NULL,123itasa.4827@gmail.com,"+593 99 805 2163",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-02-07 04:13:51",https://sisac.acreditacion.gob.ec/storage/users/ita2021/accreditation_application/994/pdf_actives_scopes/2024_02_07_09_13_51_Alcances_E-SAE-OI-19-002_20240207_091343.pdf
SAE,169,--,"ITP TECNIPETROLEOS S.A","INSPECCIONES TECNICAS PETROLERAS TECNIPETROLEOS S.A.","SAE OI 16-003",Ecuador,Quito,"AV. REPUBLICA DEL SALVADOR N35-146 Y SUECIA",NULL,123mcastro@itpsa.com.ec,"+593 2-226-2672",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-09-19 04:32:13","https://sisac.acreditacion.gob.ec/storage/users/mmarcillo2022/accreditation_application/989/pdf_actives_scopes/2024_09_19_09_32_13_Alcances_SAE INS 15-002_20240919_093202.pdf"
SAE,32,--,"JFW SERVICIOS DE INSPECCIÓN Y CERTIFICACIÓN CÍA LTDA.","JFW SERVICIOS DE INSPECCIÓN Y CERTIFICACIÓN CÍA LTDA.","SAE OI 21-006",Ecuador,"Francisco de Orellana","Otavalo y Pasaje Esperanza Vía Loreto Km 8",NULL,123info@jfwcertificaciones.com.ec,"+593 99 559 7129",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-08-05 06:30:27","https://sisac.acreditacion.gob.ec/storage/users/jfw2021/accreditation_application/711/pdf_actives_scopes/2024_08_05_11_30_27_Alcances_E SAE OI 21-001_20240805_113007.pdf"
SAE,549,--,JOZALAB,"JOZALABSA S. A.",SAE-LEN-15-012,Ecuador,Durán,"Avenida Principal Ciudadela Genesis Mz. A Villa 1",NULL,123gerencia@jozalab.com,"+593 98 331 8286",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-09-04 15:14:08","https://sisac.acreditacion.gob.ec/storage/users/jzamora58/accreditation_application/1705/pdf_actives_scopes/2024_09_04_20_14_08_Alcances_SAE LEN 15-020_20240904_201403.pdf"
SAE,382,--,"KIWA BCS ECUADOR CIA. LTDA.","KIWA BCS ECUADOR CIA. LTDA.","SAE CP 07-002",Ecuador,Riobamba,"Diego de Ibarra y Av. Daniel León Borja. Edif. Mall del Centro, piso 5",NULL,123mayra.moreno@kiwa.com,"+593 3 2994 020/021/022",Acreditado,PRODUCTOS,"NTE INEN-ISO/IEC 17065",Nacional,--,--,"2024-02-07 04:22:26","https://sisac.acreditacion.gob.ec/storage/users/mayra.moreno/accreditation_application/1247/pdf_actives_scopes/2024_02_07_09_22_26_Alcances_OAE PCP E 06-001_20240207_092219.pdf"
SAE,827,--,"KIWA CYD KIWACYD S.A.","KIWA CYD KIWACYD S.A.","SAE CP 19-002",Ecuador,Quito,"PICHINCHA / QUITO / MARISCAL SUCRE / 12 DE OCTUBRE N24562 Y LUIS CORDERO",NULL,123cristina.iglesias@kiwa.com,02229955,Acreditado,PRODUCTOS,"NTE INEN-ISO/IEC 17065",Nacional,--,--,"2024-07-08 15:17:32","https://sisac.acreditacion.gob.ec/storage/users/mauricioferro/accreditation_application/1946/pdf_actives_scopes/2024_07_08_20_17_32_Alcances_E- SAE-CP-19.001_20240708_201725.pdf"
SAE,550,--,"La Fabril S A","La Fabril S A","SAE LEN 13-005",Ecuador,Montecristi,"KM 5.5. via Manta Montecristi",NULL,123dintriago@lafabril.com.ec,"+593 5-292-0774",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-04-19 10:29:53","https://sisac.acreditacion.gob.ec/storage/users/dintriago1104/accreditation_application/1790/pdf_actives_scopes/2024_04_19_15_29_53_Alcances_OAE LE 12-007_20240419_152946.pdf"
SAE,320,--,"Lab Centro Illingworth","Lab Centro Illingworth (LCI) S.A.","SAE LCL 15-001",Ecuador,Guayaquil,"Av. del Ejército 609 entre Quisquis y Primero de Mayo",NULL,123vicente@illingworth.net,"+593 4-239-0133",Acreditado,CLÍNICOS,"ISO 15189:2012",Nacional,--,--,"2024-02-07 04:23:20",https://sisac.acreditacion.gob.ec/storage/users/villingworth864/accreditation_application/615/pdf_actives_scopes/2024_02_07_09_23_20_Alcances_OAE-LCl-14-001_20240207_092315.pdf
SAE,360,--,"LAB-METRO CIA. LTDA.","LABORATORIO DE METROLOGÍA INDUSTRIAL LAB-METRO CÍA. LTDA.","SAE LC 23-001",Ecuador,Quito,"Lizarazu N24-68 y Av. La Gasca",NULL,123contabilidad@lab-metro.ec,"+593 2-320-0282",Acreditado,CALIBRACIÓN,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 04:28:45",https://sisac.acreditacion.gob.ec/storage/users/labmetro0415/accreditation_application/689/pdf_actives_scopes/2024_02_07_09_28_45_Alcances_E-SAE-LCA-22-006_20240207_092839.pdf
SAE,478,--,"LABCESTTA S.A.","LABCESTTA S.A.","SAE LEN 18-034",Ecuador,Guayaquil,"Vía a Daule km 11,5 - Parque California II - Bloque C 36",NULL,123marcelaerazo@labcestta.net,"+593 4-210-3744",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-10-08 06:10:41","https://sisac.acreditacion.gob.ec/storage/users/labcestta/accreditation_application/1056/pdf_actives_scopes/2024_10_08_11_10_41_Alcances_E - SAE LEN 17. 011_20241008_111006.pdf"
SAE,237,--,"LABMOS S.A.","LABMOS S.A.","SAE LEN 10-001",Ecuador,Guayaquil,"CORDOVA 810 Y JUNIN",NULL,123labmosa@hotmail.com,"+593 4-231-0370",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 04:26:01","https://sisac.acreditacion.gob.ec/storage/users/labmossa/accreditation_application/537/pdf_actives_scopes/2024_02_07_09_26_01_Alcances_OAE LE 09-003_20240207_092554.pdf"
