idOrganizacion,IdEnsayo,EsyFechaRegistro,EsyLugarEjecucion,EsyTipoEnsayo,EsyEnsayo,EsyMuestra,EsyTecnica,EsyIntervaloMedicion,EsyMetodo
12,LEN-1052,--,--,--,Conductividad,--,Electrometría,--,"Standard Methods, , Ed.23.
2017,
2510 B"
12,LEN-1053,--,--,--,"Sólidos totales",--,Gravimetría,--,"Standard Methods, Ed.23.
2017. 2540 B."
12,LEN-1054,--,--,--,"Sólidos Suspendidos Totales",--,Gravimetría,--,"Standard Methods, Ed. 23.
2017. 2540 D."
12,LEN-1055,--,--,--,"Sólidos sedimentables",--,Volumetría,--,"Standard Methods, Ed. 23.
2017. 2540 F"
12,LEN-1056,--,--,--,"Cromo hexavalente",--,"Espectrofotometría UV- VIS",--,"HACH 8050"
12,LEN-1057,--,--,--,Sulfatos,--,"Espectrofotometría UV- VIS",--,"HACH 8051"
12,LEN-1058,--,--,--,"Demanda Química de Oxigeno (DQO)",--,"Espectrofotometría UV- VIS",--,"HACH 8000"
12,LEN-1059,--,--,--,"Demanda bioquímica de oxígeno (DBO5)",--,"Metodo de diluaciones",--,"Standard Methods, Ed. 23.
2017. 5210 B
HACH 8043"
12,LEN-1060,--,--,--,"Potencial de hidrógeno  (pH)",--,Electrometría,--,"Standard Methods, Ed. 23,
2017 
4500 H+"
12,LEN-1061,--,--,--,"Compuestos fenólicos",--,Espectrofotometría,--,"Standard Methods, Ed. 23.
2017. 5530 C"
12,LEN-1062,--,--,--,"Aceites y grasas",--,Gravimetría,--,"Standard Methods, Ed. 23.
2017. 5520 B."
12,LEN-1063,--,--,--,Detergentes,--,Espectrofotometría,--,"Standard Methods, Ed. 23.
2017. 5540 C"
7,LEN-1064,--,--,--,Sulfatos,--,"Espectrofotometría UV- VIS",--,"Standard Methods 4500 E, Ed.
23, 2017"
7,LEN-1065,--,--,--,Sulfuros,--,"Espectrofotometría UV- VIS",--,"Standard Methods 4500 D, Ed.
23, 2017"
7,LEN-1066,--,--,--,Fenoles,--,"Espectrofotometría UV- VIS",--,"Standard Methods 5530 C, Ed.
23, 2017"
7,LEN-1067,--,--,--,Tensoactivos,--,"Espectrofotometría UV- VIS",--,"Standard Methods 5210 B, Ed.
23, 2017"
7,LEN-1068,--,--,--,"Fósforo total",--,"Espectrofotometría UV- VIS",--,"Standard Methods 4500-P- E, Ed.
23, 2017"
7,LEN-1069,--,--,--,Color,--,"Espectrofotometría UV- VIS",--,"Standard Methods 2120 C, Ed.
23, 2017"
7,LEN-1070,--,--,--,"Temperatura en situ",--,Electrometría,--,"Standard Methods 2550 B, Ed.
23, 2017"
7,LEN-1071,--,--,--,"Ruido ambiente",--,"Nivel de presión sonora equivalente",--,"Norma ISO 1996-1:2007

Norma ISO 1996-2:2007"
7,LEN-1072,--,--,--,"Potencial de hidrógeno  (pH)",--,Electrometría,--,"<p>Standard Methods, 23 ed. 2017, 4500- H+ B</p>"
7,LEN-1073,--,--,--,"Sólidos sedimentables",--,Volumetría,--,"<p>Standard Methods, 24 ed. 2023, 2540 F</p>"
7,LEN-1074,--,--,--,"Sólidos Suspendidos Totales",--,Gravimetría,--,"<p>Standard Methods, 23 ed. 2017, 2540 D</p>"
7,LEN-1075,--,--,--,"Cromo hexavalente",--,"Espectrofotometría UV- VIS",--,"<p>Standard Methods, 24 ed. 2023, 3500-Cr B</p>"
7,LEN-1076,--,--,--,"Aceites y grasas",--,Gravimetría,--,"<p>Standard Methods, 23 ed. 2017, 5520 B</p>"
7,LEN-1077,--,--,--,"Demanda bioquímica de oxígeno (DBO5)",--,Winkler,--,"<p>Standard Methods 5210 B, Ed. 24, 2023</p>"
7,LEN-1078,--,--,--,"TPH en agua",--,"Espectrofotometría IR",--,"<p>EPA 418.1</p>"
7,LEN-1079,--,--,--,"TPH suelo",--,"Espectrofotometría IR",--,"<p>EPA 418.1</p>"
7,LEN-1080,--,--,--,"Potencial de hidrógeno  (pH)",--,Electrometría,--,"<p>Standard Methods, 23 ed. 2017, 4500- H+ B</p>"
7,LEN-1081,--,--,--,"Demanda Química de Oxigeno (DQO)",--,"Espectrofotometría UV- VIS",--,"<p>Standard Methods 5220 D, Ed. 24, 2023</p>"
7,LEN-1082,--,--,--,Nitratos,--,"Espectrofotometría UV- VIS",--,"<p>Standard Methods 4500-NO3 B, Ed. 24, 2023</p>"
7,LEN-1083,--,--,--,"Cloro Libre y Total",--,"Espectrofotometría UV-Vis",--,"<p>Standard Methods for the Examination of Water and Wastewater, 23 ed., 2017, 4500-Cl<sup>-</sup> G</p>"
7,LEN-1084,--,--,--,Nitritos,--,"Aparente Espectrofotometría UV – Vis",--,"<p>Método HACH 8507</p>"
7,LEN-1085,--,--,--,Cloruros,--,Volumetría,--,"<p>Standard Methods&nbsp;4500-Cl<sup>-</sup> B, Ed. 24, 2023</p>"
7,LEN-1086,--,--,--,"Oxigeno disuelto",--,Electrometría,--,"<p>Standard Methods for the Examination of Water and Wastewater, 24 ed., 2023, Membrane-Electrode Method 4500-O G</p>"
7,LEN-1087,--,--,--,"Aceites y grasas",--,"Espectrofotometría IR",--,"<p>Standard Methods 5520 C, Ed. 23, 2017</p>"
7,LEN-1088,--,--,--,"Conductividad eléctrica",--,Electrometría,--,"<p>EPA 9050 A</p>"
7,LEN-1089,--,--,--,"Potencial de hidrógeno  (pH)",--,Electrometría,--,"<p>EPA 9045 D</p>"
7,LEN-1090,--,--,--,"Material Particulado (PM 10 - 2,5)",--,Gravimetría,--,"<p>40 CFR Part 50, Appendix J y Appendix L</p>"
7,LEN-1091,--,--,--,"Demanda Química de Oxigeno (DQO)",--,"Espectrofotometría UV- VIS",--,"<p>Standard Methods for the Examination of Water and Waster water, 24 Edition, 2023, 5220 D</p>"
7,LEN-1092,--,--,--,"Sólidos totales",--,Gravimetría,--,"<p>Standard Methods, 23 ed. 2017, 2540 B</p>"
7,LEN-1093,--,--,--,Conductividad,--,Electrometría,--,"<p>Standard Methods, 23 ed. 2017, 2510 B</p>"
7,LEN-1094,--,--,--,"Sólidos disueltos totales",--,Gravimetría,--,"<p>Standard Methods, 23 ed. 2017, 2540 C</p>"
295,LEN-1095,--,--,--,"Potencial de hidrógeno  (pH)",--,Electrometría,--,"Standard Methods, Ed. 23, 2017, 4500-H+ B"
295,LEN-1096,--,--,--,Metales,--,"Llama Aire Acetileno",--,"Standard Methods, Ed. 23, 2017, 3111 B"
295,LEN-1097,--,--,--,Alcalinidad,--,Volumetría,--,"Standard Methods, Ed. 23, 2017, 2320 B"
295,LEN-1098,--,--,--,"Demanda química de óxigeno (DQO)",--,"Reflujo cerrado, Colorimetría",--,"<p>Standard Methods, Ed. 23, 2017, 5220D</p>"
295,LEN-1099,--,--,--,"Cromo hexavalente",--,"Espectrofotometría UV- VIS",--,"<p>Standard Methods, Ed. 23, 2017, 3500Cr B</p>"
295,LEN-1100,--,--,--,Cloruros,--,Volumetría,--,"<p>Standard Methods ,Ed. 24, 2023 4500Cl+ B</p>"
295,LEN-1101,--,--,--,Sulfatos,--,Turbidimetría,--,"<p>Standard Methods, Ed. 24, 2023, 4500SO4-2 E, 4500-H+ B</p>"
295,LEN-1102,--,--,--,"Sólidos sedimentables",--,Volumetría,--,"<p>Standard Methods, Ed. 24, 2023, 2540F</p>"
55,LEN-1103,--,--,--,Ductilidad,--,Ductilómetro,--,"Norma Técnica Ecuatoriana NTE INEN 916:2013"
55,LEN-1104,--,--,--,Viscosidad,--,"Viscosímetro rotacional",--,"<p>AASHTO Designation: T 316- 2022</p>"
303,LEN-1105,--,--,--,"Capacidad 20h",--,"Capacidad Eléctrica",--,"IEC 60095-1:2018 numeral 9.1"
303,LEN-1106,--,--,--,"Capacidad de reserva",--,"Capacidad Eléctrica",--,"IEC 60095-1:2018 numeral 9.2"
303,LEN-1107,--,--,--,"Desempeño de arranque a - 18 °C",--,"Capacidad Eléctrica",--,"IEC 60095-1:2018 numeral 9.3"
303,LEN-1108,--,--,--,"Aceptación de carga",--,"Capacidad Eléctrica",--,"IEC 60095-1:2018 numeral 9.4"
303,LEN-1109,--,--,--,"Retención de carga",--,"Capacidad Eléctrica",--,"IEC 60095-1:2018 numeral 9.5"
303,LEN-1110,--,--,--,"Ensayo cíclico 1",--,"Capacidad Eléctrica",--,"IEC 60095-1:2018 numeral 9.6.2"
303,LEN-1111,--,--,--,Corrosión,--,"Capacidad Eléctrica",--,"IEC 60095-1:2018 numeral 9.6.1"
303,LEN-1112,--,--,--,"Resistencia a la vibración nivel V1",--,"Mecánica - Capacidad Eléctrica",--,"IEC 60095-1:2018 numeral 9.8"
303,LEN-1113,--,--,--,"Retención de electrolito",--,N/A,--,"IEC 60095-1:2018 numeral 9.9"
303,LEN-1114,--,--,--,"Ensayo de Ciclos de Vida (Life cycle test)",--,"Capacidad Eléctrica",--,"<p>SAE J2801:2018</p>"
303,LEN-1115,--,--,--,"Ensayo de consumo de agua",--,"Capacidad Eléctrica",--,"<p>IEC 60095-1:2018 numeral 9.7</p>"
303,LEN-1116,--,--,--,"Ensayo de Prestaciones de Arranque",--,"Capacidad Eléctrica",--,"<p>UNE-EN 50342-7:2015 numeral 7.3</p>"
303,LEN-1117,--,--,--,"Comprobación de la capacidad C10",--,"Capacidad Eléctrica",--,"<p>UNE-EN 50342-7:2015 numeral 7.2</p>"
22,LEN-1118,--,--,--,Humedad,--,Gravimetría,--,"AOAC 930.15. Ed. 21, 2019"
22,LEN-1119,--,--,--,Ceniza,--,Gravimetría,--,"AOAC 942.05, Ed. 21, 2019"
22,LEN-1120,--,--,--,Proteína,--,Kjheldal,--,"AOAC 984.13, Ed. 21, 2019"
22,LEN-1121,--,--,--,"Calcio (Ca)",--,Volumetría,--,"AOAC 927.02, Ed. 21, 2019"
22,LEN-1122,--,--,--,Fósforo,--,Espectrofotometría,--,"AOAC 965.17, Ed. 21, 2019"
22,LEN-1123,--,--,--,Ceniza,--,Gravimetría,--,"NTE INEN ISO 2171:2013"
22,LEN-1124,--,--,--,Humedad,--,Gravimetría,--,"NTE INEN ISO 712:2013"
22,LEN-1125,--,--,--,"Determinación de fosforo como P2O5",--,Espectrofotometría,--,"AOAC 965.17, Ed. 21, 2019"
22,LEN-1126,--,--,--,"Determinación de fosforo como P2O5",--,Cálculo,--,"AOAC 958.01. Ed. 21, 2019"
22,LEN-1127,--,--,--,Fósforo,--,Espectrofotometría,--,"AOAC 958.01. Ed. 21, 2019"
22,LEN-1128,--,--,--,Nitrógeno,--,Kjheldal,--,"AOAC 955.04, Ed. 21, 2019"
22,LEN-1129,--,--,--,"Calcio (Ca)",--,Volumetría,--,"AOAC 945.03, Ed. 21, 2019"
22,LEN-1130,--,--,--,"Potencial de hidrógeno  (pH)",--,Electrometría,--,"Standard Methods, Ed. 23, 2017, 4500 H+"
22,LEN-1131,--,--,--,"Conductividad eléctrica",--,Electrometría,--,"Standard Methods Ed. 23, 2017, 2510"
22,LEN-1132,--,--,--,"Dureza total",--,Volumetría,--,"Standard Methods Ed. 23, 2017, 2340C"
22,LEN-1133,--,--,--,"Potasio (K)",--,"Espectrofotometría Absorción Atómica, Llama Aire - Acetileno",--,"<p>AOAC Official Methods 971.01 Potassium in Fertilizer Volume 1 21st Edition 2019</p>"
22,LEN-1134,--,--,--,"Magnesio (Mg)",--,"Espectrofotometría Absorción Atómica, Llama Aire - Acetileno",--,"<p>AOAC Official Methods 965.09 Nutrients (minor) in fertilizers. Atomic absorption 21st Edition 2019</p>"
22,LEN-1135,--,--,--,"Potencial de hidrógeno  (pH)",--,Potenciometría,--,"<p>AOAC Official Methods 994.16 21st Edition 2019</p>"
322,LEN-1136,--,--,--,"Detección de Salmonella spp.",--,"Identificación en placa",--,"<p>BAM Cap. IV Ed. 8 Abril 2023</p><p>NTE INEN ISO 6579:2014</p>"
322,LEN-1137,--,--,--,"Recuento de Aerobios totales",--,Petrifilm,--,"<p>AOAC, Ed. 22:2023 990.12</p>"
322,LEN-1138,--,--,--,"Recuento de Escherichia coli",--,Petrifilm,--,"<p>AOAC Ed. 22:2023 991.14 y 998.08</p>"
322,LEN-1139,--,--,--,"Recuento de Coliformes Totales",--,Petrifilm,--,"<p>AOAC Ed. 22:2023 991.14 y 998.08</p>"
299,LEN-1140,--,--,--,"Detección de Anticuerpos 
contra Brucella",--,"Aglutinación en placa (Rosa de Bengala) BOVINO",--,"<p class="ql-align-center">OMSA Capitulo 3.1.4 Brucelosis Bovina 2022                                                                                                                                                                                             </p><p> Inserto de Control Técnico : IDEXX- Antígeno Brucélico Rosa de Bengala</p>"
299,LEN-1141,--,--,--,"Diagnóstico de Mycobacterium bovis",--,"Intradermo reacción ano - caudal",--,"<p>OMSA Capítulo 3.1.13 Tuberculosis bovina 2022</p>"
299,LEN-1142,--,--,--,"Detección de Anticuerpos contra Anemia Infecciosa Equina",--,"Inmunodifusión en Gel de Agar (Test de Coggins)",--,"<p>Manual de las pruebas de diagnóstico y de las vacunas para los animales terrestres de la OMSA. Capítulo 3.6.6. Anemia Infecciosa Equina. Año 2019..</p><p>Inserto IDEXX EIA-AGID</p>"
299,LEN-1143,--,--,--,"Diagnóstico de Mycobacterium bovis",--,"Intradermo reacción cervical comparativa",--,"<p>OMSA Capítulo 3.1.13 Tuberculosis bovina 2022</p>"
332,LEN-1144,--,--,--,"Sodio (Na)",--,"Espectrofotometría de Absorción Atómica de Llama",--,"<p>NTE INEN-ISO 8070 IDF119 2da. Ed.; 2016-09 - modificado</p>"
332,LEN-1145,--,--,--,"Sodio (Na)",--,"Espectrofotometría de Absorción Atómica de Llama",--,"<p>NTE INEN-ISO 8070 IDF119 2da. Ed.; 2016-09; - modificado</p>"
332,LEN-1146,--,--,--,"Sodio (Na)",--,"Espectrofotometría de Absorción Atómica de Llama",--,"<p>NTE INEN-ISO 8070 IDF119 2da. Ed.; 2016-09 - modificado</p>"
332,LEN-1147,--,--,--,"Sodio (Na)",--,"Espectrofotometría de Absorción Atómica de Llama",--,"<p>NTE INEN-ISO 8070 IDF119 2da. Ed.; 2016-09 - modificado</p>"
332,LEN-1148,--,--,--,"Sodio (Na)",--,"Espectrofotometría de Absorción Atómica de Llama",--,"<p>NTE INEN-ISO 8070 IDF119 2da. Ed.; 2016-09 - modificado</p>"
332,LEN-1149,--,--,--,"Delta 9-Tetrahidrocannabinol (THC)",--,"Cromatografía HPLC",--,"<p>USP42-NF37, 2022 Modificado</p>"
332,LEN-1150,--,--,--,Cafeína,--,HPLC,--,"HPLC-UV-VIS Merck: KGaA 
Note 890796-890801.2004"
332,LEN-1151,--,--,--,"Carbono orgánico Total",--,Fotooxidación,--,"USP, Ed. 43, Capítulo 643"
332,LEN-1152,--,--,--,"Delta 9-Tetrahidrocannabinol (THC)",--,"Cromatografía HPLC",--,"<p>USP42-NF37, 2022 Modificado</p>"
332,LEN-1153,--,--,--,Ceniza,--,Gravimetría,--,"<p>AOAC, Ed. 22. 2023. 923.03</p>"
332,LEN-1154,--,--,--,Ceniza,--,Gravimetría,--,"<p>AOAC, Ed. 22. 2023. 923.03</p>"
332,LEN-1155,--,--,--,Ceniza,--,Gravimetría,--,"<p>AOAC, Ed. 22. 2023. 923.03</p>"
332,LEN-1156,--,--,--,Grasa,--,Gravimetría,--,"<p>AOAC, Ed. 22. 2023. 2003.06</p>"
332,LEN-1157,--,--,--,Grasa,--,Gravimetría,--,"<p>AOAC, Ed. 22. 2023.&nbsp;2003.06</p>"
332,LEN-1158,--,--,--,Proteína,--,Volumetría,--,"<p>AOAC, Ed. 22. 2023.&nbsp;2001.11</p>"
332,LEN-1159,--,--,--,Proteína,--,Volumetría,--,"<p>AOAC, Ed. 22. 2023. 2001.11</p>"
332,LEN-1160,--,--,--,Proteína,--,Volumetría,--,"<p>AOAC, Ed. 22. 2023.  2001.11</p>"
332,LEN-1161,--,--,--,Glucosa,--,"Cromatografía HPLC",--,"<p>AOAC 977.20; Ed. 22; 2023 - Modificado</p>"
332,LEN-1162,--,--,--,Sacarosa,--,"Cromatografía HPLC",--,"<p>AOAC 977.20; Ed. 22; 2023 - Modificado</p>"
332,LEN-1163,--,--,--,Fructosa,--,"Cromatografía HPLC",--,"<p>AOAC 977.20; Ed. 22; 2023 - Modificado</p>"
332,LEN-1164,--,--,--,Glucosa,--,"Cromatografía HPLC",--,"<p>AOAC 977.20; Ed. 22; 2023 - Modificado</p>"
332,LEN-1165,--,--,--,Fructosa,--,"Cromatografía HPLC",--,"<p>AOAC 977.20; Ed. 22; 2023 - Modificado</p>"
332,LEN-1166,--,--,--,Glucosa,--,"Cromatografía HPLC",--,"<p>AOAC 977.20; Ed. 22; 2023 - Modificado</p>"
332,LEN-1167,--,--,--,Sacarosa,--,"Cromatografía HPLC",--,"<p>AOAC 977.20; Ed. 22; 2023 - Modificado</p>"
332,LEN-1168,--,--,--,Sacarosa,--,"Cromatografía HPLC",--,"<p>AOAC 977.20; Ed. 22; 2023 - Modificado</p>"
332,LEN-1169,--,--,--,Lactosa,--,"Cromatografía HPLC",--,"<p>AOAC 977.20; Ed. 22; 2023 - Modificado</p>"
332,LEN-1170,--,--,--,Grasa,--,Gravimetría,--,"<p>AOAC, Ed. 22. 2023. 2003.06</p>"
332,LEN-1171,--,--,--,Sacarosa,--,"Cromatografía HPLC",--,"<p>AOAC 977.20; Ed. 22; 2023 - Modificado</p>"
332,LEN-1172,--,--,--,"Azúcares totales (Fructuosa; Glucosa; Sacarosa)",--,Cálculo,--,"<p>AOAC 977.20; Ed. 22; 2023 Modificado</p>"
332,LEN-1173,--,--,--,Fructosa,--,"Cromatografía HPLC",--,"<p>AOAC 977.20; Ed. 22; 2023 - Modificado</p>"
332,LEN-1174,--,--,--,Humedad,--,Gravimetría,--,"<p>AOAC, Ed. 22. 2023. 925.10</p>"
332,LEN-1175,--,--,--,Acidez,--,Volumetría,--,"<p>AOAC, Ed. 22. 2023. 947.05</p>"
332,LEN-1176,--,--,--,Humedad,--,Gravimetría,--,"<p>AOAC, Ed. 22. 2023. 925.10</p>"
332,LEN-1177,--,--,--,"Sólidos totales",--,Gravimetría,--,"<p>AOAC, Ed. 22. 2023. 920.151</p>"
332,LEN-1178,--,--,--,"Sólidos totales",--,Gravimetría,--,"<p>AOAC, Ed. 22. 2023. 920.151</p>"
332,LEN-1179,--,--,--,"Solidos solubles",--,Refractometría,--,"<p>AOAC, Ed. 22. 2023. 932.12</p>"
332,LEN-1180,--,--,--,Acidez,--,Volumetría,--,"<p>AOAC, Ed. 22. 2023. 947.05</p>"
332,LEN-1181,--,--,--,"Sólidos totales",--,Gravimétrico,--,"<p>Modificado de: AOAC, Ed. 22. 2023 920.151</p>"
332,LEN-1182,--,--,--,"Vitamina C",--,HPLC,--,"<p>Modificado de: AOAC, Ed.22.2023, 967.21</p>"
332,LEN-1183,--,--,--,"Aerobios totales",--,Petrifilm,--,"<p>AOAC, Ed. 22. 2023. 990.12</p>"
332,LEN-1184,--,--,--,"Mohos y Levaduras",--,Petrifilm,--,"<p>AOAC, Ed. 22. 2023. 997.02</p>"
332,LEN-1185,--,--,--,Enterobacterias,--,Petrifilm,--,"<p>AOAC, Ed. 22. 2023. 2003.01</p>"
332,LEN-1186,--,--,--,"Coliformes Totales y  E. coli",--,Petrifilm,--,"<p>AOAC, Ed. 22. 2023. 991.14</p>"
332,LEN-1187,--,--,--,"Staphylococus aureus",--,Petrifilm,--,"<p>AOAC, Ed. 22. 2023. 2003.07</p>"
332,LEN-1188,--,--,--,"Coliformes Totales / E. coli, (recuento rápido)",--,Petrifilm,--,"<p>AOAC, Ed. 22. 2023 2018.13</p>"
332,LEN-1189,--,--,--,"Coliformes totales",--,Petrifilm,--,"<p>AOAC, Ed. 22. 2023 991.14</p>"
332,LEN-1190,--,--,--,Acidez,--,Volumetría,--,"<p>Modificado de: AOAC, Ed. 22. 2023. 935.57</p>"
332,LEN-1191,--,--,--,"Solidos solubles",--,Refractometría,--,"<p>Modificado de: AOAC, Ed. 22. 2023 932.12</p>"
332,LEN-1192,--,--,--,"Detección de Salmonella spp.",--,"Sistema de Detección Molecular MDS",--,"<p>AOAC 2013.09; Ed. 22; 2023</p>"
332,LEN-1193,--,--,--,"Azúcares totales (Fructuosa; Glucosa; Sacarosa)",--,Cálculo,--,"<p>AOAC 977.20; Ed. 22; 2023 - Modificado</p>"
332,LEN-1194,--,--,--,"Azúcares totales (Fructuosa; Glucosa; Sacarosa)",--,Cálculo,--,"<p>AOAC 977.20; Ed. 22; 2023 - Modificado</p>"
332,LEN-1195,--,--,--,"Azúcares totales (Lactosa; Sacarosa )",--,Cálculo,--,"<p>AOAC 977.20; Ed. 22; 2023 - Modificado</p>"
332,LEN-1196,--,--,--,"Vitamina B1",--,HPLC,--,"<p>AOAC, Ed. 22. 2023.&nbsp;. 953.17</p>"
332,LEN-1197,--,--,--,"Vitamina B2",--,HPLC,--,"<p>AOAC, Ed. 22. 2023.970.65</p>"
332,LEN-1198,--,--,--,Sodio,--,"Espectrofotometría de Absorción Atómica de Llama",--,"<p>NTE INEN-ISO 8070 IDF119 2da. Ed.; 2016-09 - modificado </p>"
293,LEN-1199,--,--,--,"Porcentaje de error de medición (% error)",--,Volumetría,--,"Norma ISO 4064 Parte 2:2014"
293,LEN-1200,--,--,--,"Porcentaje de error de medición (% error)",--,Volumetría,--,"Norma ISO 4064 Parte 2:2014"
264,LEN-1201,--,--,--,"Aceites y grasas",--,"Espectrofotometría IR",--,"Standard Methods, Ed. 23. 2017 5520 C"
264,LEN-1202,--,--,--,Cianuros,--,"Espectrofotometría UV-Vis",--,"Standard Methods, Ed. 23. 2017 4500 – CN E"
264,LEN-1203,--,--,--,"Cloro libre residual",--,"Espectrofotometría UV-Vis",--,"Standard Methods, Ed. 23. 2017 4500 Cl G"
264,LEN-1204,--,--,--,"Color, Color Real, Color Aparente,",--,"Espectrofotometría UV-Vis",--,"Standard Methods, Ed. 23. 2017 2120 C"
264,LEN-1205,--,--,--,"Cromo hexavalente",--,"Espectrofotometría UV-Vis",--,"Standard Methods, Ed. 23. 2017 3500 Cr B"
264,LEN-1206,--,--,--,"Conductividad eléctrica",--,Electrometría,--,"Standard Methods, Ed. 23. 2017 2510 B"
264,LEN-1207,--,--,--,"Demanda Química de Oxigeno (DQO)",--,"Espectrofotometría UV-Vis",--,"Standard Methods, Ed. 23. 2017 5220 C y D"
264,LEN-1208,--,--,--,Fenoles,--,"Espectrofotometría UV-Vis",--,"Standard Methods, Ed. 23. 2017 5530 B-C"
264,LEN-1209,--,--,--,Fluoruros,--,"Espectrofotometría UV-Vis",--,"Standard Methods, Ed. 23. 2017 4500-F D"
264,LEN-1210,--,--,--,Fosfatos,--,"Espectrofotometría UV-Vis",--,"Standard Methods, Ed. 23. 2017 4500-P C"
264,LEN-1211,--,--,--,"Fósforo total",--,"Espectrofotometría UV-Vis",--,"Standard Methods, Ed. 23. 2017 4500 –P C"
264,LEN-1212,--,--,--,"Hidrocarburos totales de petróleo (TPH)",--,"Espectrofotometría IR",--,"Standard Methods, Ed. 23. 2017 5520 F"
264,LEN-1213,--,--,--,Nitratos,--,"Espectrofotometría UV-Vis",--,"Standard Methods, Ed. 23. 2017 4500-NO3 E"
264,LEN-1214,--,--,--,"Nitrógeno total",--,"Espectrofotometría UV-Vis",--,"Standard Methods, Ed. 23. 2017 4500 – N C"
264,LEN-1215,--,--,--,"Potencial de hidrógeno  (pH)",--,Electrometría,--,"Standard Methods, Ed. 23. 2017 4500 H+B"
264,LEN-1216,--,--,--,"Sólidos disueltos",--,Electrometría,--,"Standard Methods, Ed. 23. 2017 2510 A"
264,LEN-1217,--,--,--,"Sólidos sedimentables",--,Volumetría,--,"Standard Methods, Ed. 23. 2017 2540 F"
264,LEN-1218,--,--,--,"Sólidos totales",--,Gravimetría,--,"Standard Methods, Ed. 23. 2017 2540 B"
264,LEN-1219,--,--,--,Sulfatos,--,"Espectrofotometría UV- VIS",--,"Standard Methods, Ed. 23. 2017 4500 SO42- E"
264,LEN-1220,--,--,--,"Vanadio (V)",--,"Espectrofotometría UV- VIS",--,"Standard Methods, Ed. 23. 2017 3500 V B"
264,LEN-1221,--,--,--,Turbidez,--,Nefelometría,--,"Standard Methods, Ed. 23. 2017 2130 B"
264,LEN-1222,--,--,--,Metales,--,"Espectrofotometría de absorción atómica de llama, Aire
– Acetileno",--,"Standard Methods, Ed. 23. 2017 3111 B. EPA 3015. 2007"
264,LEN-1223,--,--,--,"Material flotante",--,Cualitativo,--,"Standard Methods, Ed. 23. 2017 2530 B"
264,LEN-1224,--,--,--,Metales,--,"Espectrofotometría de absorción atómica de llama, óxido nitroso–acetileno",--,"Standard Methods Ed. 23. 2017, 3111D. EPA 3015. 2007"
264,LEN-1225,--,--,--,Metales,--,"Espectrofotometría Absorción Atómica- Generación de Hidruros",--,"Standard Methods Ed. 23. 2017, 3114 C, 3112 B. EPA 3015. 2007"
264,LEN-1226,--,--,--,Cloruros,--,Volumetría,--,"Standard Methods Ed. 23. 2017, 4500 – Cl-B"
264,LEN-1227,--,--,--,"Nitrógeno Amoniacal, Amoníaco",--,"Espectrofotometría UV-Vis",--,"Standard Methods Ed. 23. 2017, 4500 NH3 F/ HACH 8155"
264,LEN-1228,--,--,--,"Sulfuros, Sulfuro de Hidrógeno",--,"Espectrofotometría UV-Vis",--,"Standard Methods Ed. 23. 2017, 4500 -S2- / HACH 8131"
264,LEN-1229,--,--,--,"Oxígeno disuelto",--,Electrometría,--,"Standard Methods Ed. 23. 2017, 4500 O G"
264,LEN-1230,--,--,--,"Hidrocarburos Aromáticos Policíclicos (HAP's)",--,"Cromatografía de Gases",--,"Standard Methods, Ed. 23. 2017. 6440 B: Polynuclear Aromatic Hydrocarbons"
264,LEN-1231,--,--,--,"Oxígeno por saturación",--,Electrometría,--,"Standard Methods Ed 23, 2017, 4500 O G"
264,LEN-1232,--,--,--,"Dureza total expresado como CaCO3",--,Volumetría,--,"Standard Methods Ed 23, 2017, 2340 C"
264,LEN-1233,--,--,--,"Dureza cálcica expresado como CaCO3",--,Volumetría,--,"Standard Methods Ed 23, 2017, 3500-Ca B"
264,LEN-1234,--,--,--,"Dureza magnésica expresado como CaCO3",--,Volumetría,--,"Standard Methods Ed 23, 2017, 3500-Mg D"
264,LEN-1235,--,--,--,"Metales: Calcio (Ca)",--,Volumetría,--,"Standard Methods Ed 23, 2017, 3500-Ca B"
264,LEN-1236,--,--,--,"Metales: Magnesio (Mg)",--,Volumetría,--,"Standard Methods Ed 23, 2017, 3500-Mg D"
264,LEN-1237,--,--,--,Boro,--,"Espectrofotometría UV-Vis",--,"Standard Methods, Ed. 23. 2017 4500 – B C"
264,LEN-1238,--,--,--,"Nitrógeno Total Kjeldahl,",--,"Espectrofotometría UV-Vis",--,"Standard Methods, Ed. 23. 2017 4500 – Norg D"
264,LEN-1239,--,--,--,"Alcalinidad total",--,"Alcalinidad por Fenolftaleína",--,"Standard Methods, Ed. 23. 2017 2320 B"
264,LEN-1240,--,--,--,"Compuestos Orgánicos Volátiles BTEX",--,"Cromatografía de Gases",--,"EPA 5021 A Ed. 2014,
EPA 8015 C Ed. 2007"
264,LEN-1241,--,--,--,Metales,--,"Espectrofotometría Absorción Atómica- Generación de Hidruros",--,"Standard Methods Ed. 23. 2017, 3114 C, 3112 B. EPA 3015. 2007"
264,LEN-1242,--,--,--,"Potencial de hidrógeno  (pH)",--,Electrometría,--,"EPA 9045 D 2004"
264,LEN-1243,--,--,--,Metales,--,"Espectrofotometría de absorción atómica de llama, Aire
– Acetileno",--,"Environmental Protection
EPA 7000 A. 1992
Environmental Protection
EPA 3051. 2007"
